epoch,client_id,fedrn_clean_count,net2_clean_count,final_clean_count,fedrn_only_clean_count,net2_only_clean_count,both_clean_count,fedrn_only_precision,net2_only_precision,both_precision,fedrn_precision,net2_precision,final_precision,fedrn_recall,net2_recall,final_recall
222,53,302,300,303,4,2,298,0.500000,1.000000,0.986577,0.980132,0.986667,0.983498,0.986667,0.986667,0.993333
222,46,300,303,302,1,4,299,0.000000,0.750000,0.986622,0.983333,0.983498,0.983444,0.983333,0.993333,0.990000
222,84,295,300,295,0,5,295,0.000000,0.600000,0.986441,0.986441,0.980000,0.986441,0.970000,0.980000,0.970000
222,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
222,38,312,320,315,0,8,312,0.000000,0.625000,0.942308,0.942308,0.934375,0.942857,0.980000,0.996667,0.990000
223,79,306,315,309,1,10,305,1.000000,0.600000,0.960656,0.960784,0.949206,0.954693,0.980000,0.996667,0.983333
223,92,298,301,299,1,4,297,1.000000,0.250000,0.996633,0.996644,0.986711,0.993311,0.990000,0.990000,0.990000
223,75,300,297,301,5,2,295,0.800000,0.500000,0.993220,0.990000,0.989899,0.990033,0.990000,0.980000,0.993333
223,67,299,300,300,2,3,297,0.500000,0.333333,0.989899,0.986622,0.983333,0.986667,0.983333,0.983333,0.986667
223,63,304,306,304,1,3,303,0.000000,0.666667,0.973597,0.970395,0.970588,0.970395,0.983333,0.990000,0.983333
223,96,296,300,299,3,7,293,1.000000,0.714286,0.986348,0.986486,0.980000,0.983278,0.973333,0.980000,0.980000
223,6,300,302,301,2,4,298,1.000000,0.250000,0.993289,0.993333,0.983444,0.990033,0.993333,0.990000,0.993333
223,84,297,296,299,3,2,294,0.333333,0.500000,0.986395,0.979798,0.983108,0.976589,0.970000,0.970000,0.973333
223,1,298,298,299,2,2,296,0.500000,0.500000,1.000000,0.996644,0.996644,0.993311,0.990000,0.990000,0.990000
223,72,322,328,325,0,6,322,0.000000,0.333333,0.925466,0.925466,0.914634,0.923077,0.993333,1.000000,1.000000
224,59,298,300,299,2,4,296,1.000000,0.500000,0.986486,0.986577,0.980000,0.986622,0.980000,0.980000,0.983333
224,84,298,298,300,3,3,295,0.666667,0.666667,0.983051,0.979866,0.979866,0.976667,0.973333,0.973333,0.976667
224,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
224,43,295,296,295,2,3,293,1.000000,0.666667,0.996587,0.996610,0.993243,0.996610,0.980000,0.980000,0.980000
224,90,298,300,299,1,3,297,1.000000,1.000000,0.993266,0.993289,0.993333,0.993311,0.986667,0.993333,0.990000
224,76,300,300,300,1,1,299,1.000000,1.000000,0.993311,0.993333,0.993333,0.993333,0.993333,0.993333,0.993333
224,37,290,318,303,0,28,290,0.000000,0.678571,0.968966,0.968966,0.943396,0.960396,0.936667,1.000000,0.970000
224,54,301,301,301,2,2,299,1.000000,0.000000,0.996656,0.996678,0.990033,0.996678,1.000000,0.993333,1.000000
224,53,304,304,304,2,2,302,0.000000,0.500000,0.986755,0.980263,0.983553,0.983553,0.993333,0.996667,0.996667
224,91,300,305,301,1,6,299,1.000000,0.166667,0.979933,0.980000,0.963934,0.980066,0.980000,0.980000,0.983333
225,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
225,37,292,320,304,0,28,292,0.000000,0.535714,0.972603,0.972603,0.934375,0.967105,0.946667,0.996667,0.980000
225,17,299,313,302,0,14,299,0.000000,0.500000,0.973244,0.973244,0.952077,0.970199,0.970000,0.993333,0.976667
225,54,300,303,301,0,3,300,0.000000,0.333333,0.996667,0.996667,0.990099,0.996678,0.996667,1.000000,1.000000
225,52,299,299,299,0,0,299,0.000000,0.000000,0.996656,0.996656,0.996656,0.996656,0.993333,0.993333,0.993333
225,33,306,316,310,1,11,305,0.000000,0.181818,0.977049,0.973856,0.949367,0.967742,0.993333,1.000000,1.000000
225,25,300,299,299,2,1,298,1.000000,0.000000,0.989933,0.990000,0.986622,0.989967,0.990000,0.983333,0.986667
225,32,296,301,297,1,6,295,1.000000,0.666667,0.989831,0.989865,0.983389,0.989899,0.976667,0.986667,0.980000
225,89,304,300,304,6,2,298,0.666667,1.000000,0.976510,0.970395,0.976667,0.970395,0.983333,0.976667,0.983333
225,12,292,313,300,0,21,292,0.000000,0.380952,0.993151,0.993151,0.952077,0.983333,0.966667,0.993333,0.983333
226,96,301,303,301,1,3,300,1.000000,0.333333,0.986667,0.986711,0.980198,0.986711,0.990000,0.990000,0.990000
226,90,300,298,300,2,0,298,1.000000,0.000000,0.993289,0.993333,0.993289,0.993333,0.993333,0.986667,0.993333
226,53,304,302,303,3,1,301,0.333333,1.000000,0.986711,0.980263,0.986755,0.983498,0.993333,0.993333,0.993333
226,2,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
226,12,297,306,302,0,9,297,0.000000,0.444444,0.989899,0.989899,0.973856,0.980132,0.980000,0.993333,0.986667
226,63,300,308,302,0,8,300,0.000000,0.500000,0.976667,0.976667,0.964286,0.976821,0.976667,0.990000,0.983333
226,98,286,318,291,0,32,286,0.000000,0.750000,0.965035,0.965035,0.943396,0.962199,0.920000,1.000000,0.933333
226,74,298,300,300,0,2,298,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.993333,1.000000,1.000000
226,77,300,302,301,2,4,298,0.500000,0.500000,0.989933,0.986667,0.983444,0.986711,0.986667,0.990000,0.990000
226,65,293,317,300,0,24,293,0.000000,0.416667,0.986348,0.986348,0.943218,0.980000,0.963333,0.996667,0.980000
227,45,294,306,298,0,12,294,0.000000,0.833333,0.969388,0.969388,0.964052,0.969799,0.950000,0.983333,0.963333
227,6,299,308,302,3,12,296,0.000000,0.333333,0.996622,0.986622,0.970779,0.983444,0.983333,0.996667,0.990000
227,68,296,301,296,1,6,295,1.000000,0.666667,0.993220,0.993243,0.986711,0.993243,0.980000,0.990000,0.980000
227,47,283,295,292,1,13,282,0.000000,1.000000,1.000000,0.996466,1.000000,1.000000,0.940000,0.983333,0.973333
227,53,301,302,301,2,3,299,0.500000,1.000000,0.986622,0.983389,0.986755,0.986711,0.986667,0.993333,0.990000
227,43,297,297,298,3,3,294,0.666667,0.333333,1.000000,0.996633,0.993266,0.993289,0.986667,0.983333,0.986667
227,75,301,299,300,2,0,299,1.000000,0.000000,0.986622,0.986711,0.986622,0.986667,0.990000,0.983333,0.986667
227,17,290,302,294,3,15,287,0.666667,0.733333,0.972125,0.968966,0.960265,0.969388,0.936667,0.966667,0.950000
227,74,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
227,49,294,308,301,1,15,293,1.000000,0.800000,0.962457,0.962585,0.954545,0.963455,0.943333,0.980000,0.966667
228,44,306,325,313,0,19,306,0.000000,0.368421,0.957516,0.957516,0.923077,0.955272,0.976667,1.000000,0.996667
228,84,300,301,300,2,3,298,0.500000,0.333333,0.979866,0.976667,0.973422,0.976667,0.976667,0.976667,0.976667
228,30,288,314,293,0,26,288,0.000000,0.692308,0.979167,0.979167,0.955414,0.972696,0.940000,1.000000,0.950000
228,33,299,317,307,0,18,299,0.000000,0.388889,0.979933,0.979933,0.946372,0.970684,0.976667,1.000000,0.993333
228,53,301,307,304,0,6,301,0.000000,0.333333,0.986711,0.986711,0.973941,0.980263,0.990000,0.996667,0.993333
228,38,312,320,317,0,8,312,0.000000,0.625000,0.945513,0.945513,0.937500,0.943218,0.983333,1.000000,0.996667
228,0,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
228,23,299,301,299,1,3,298,1.000000,0.666667,0.993289,0.993311,0.990033,0.993311,0.990000,0.993333,0.990000
228,36,299,301,299,0,2,299,0.000000,0.500000,0.996656,0.996656,0.993355,0.996656,0.993333,0.996667,0.993333
228,16,294,297,294,1,4,293,1.000000,0.750000,0.989761,0.989796,0.986532,0.989796,0.970000,0.976667,0.970000
229,47,293,294,294,2,3,291,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.976667,0.980000,0.980000
229,1,299,299,299,1,1,298,1.000000,0.000000,0.996644,0.996656,0.993311,0.996656,0.993333,0.990000,0.993333
229,50,309,322,314,0,13,309,0.000000,0.461538,0.951456,0.951456,0.931677,0.942675,0.980000,1.000000,0.986667
229,15,307,316,307,2,11,305,0.000000,0.272727,0.973770,0.967427,0.949367,0.967427,0.990000,1.000000,0.990000
229,74,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
229,82,299,299,299,0,0,299,0.000000,0.000000,0.989967,0.989967,0.989967,0.989967,0.986667,0.986667,0.986667
229,55,294,320,312,1,27,293,0.000000,0.814815,0.948805,0.945578,0.937500,0.945513,0.926667,1.000000,0.983333
229,87,299,316,302,2,19,297,0.500000,0.526316,0.966330,0.963211,0.939873,0.960265,0.960000,0.990000,0.966667
229,43,296,301,297,0,5,296,0.000000,1.000000,0.993243,0.993243,0.993355,0.993266,0.980000,0.996667,0.983333
229,45,293,298,296,3,8,290,1.000000,0.625000,0.979310,0.979522,0.969799,0.979730,0.956667,0.963333,0.966667
230,32,301,302,302,2,3,299,0.500000,0.333333,0.986622,0.983389,0.980132,0.983444,0.986667,0.986667,0.990000
230,5,297,301,298,0,4,297,0.000000,0.500000,0.993266,0.993266,0.986711,0.993289,0.983333,0.990000,0.986667
230,93,299,298,299,2,1,297,1.000000,1.000000,0.993266,0.993311,0.993289,0.993311,0.990000,0.986667,0.990000
230,1,298,296,298,2,0,296,1.000000,0.000000,0.993243,0.993289,0.993243,0.993289,0.986667,0.980000,0.986667
230,52,299,300,300,0,1,299,0.000000,0.000000,0.996656,0.996656,0.993333,0.993333,0.993333,0.993333,0.993333
230,39,309,319,317,2,12,307,0.500000,0.416667,0.957655,0.954693,0.937304,0.940063,0.983333,0.996667,0.993333
230,81,160,158,157,3,1,157,0.666667,0.000000,0.949045,0.943750,0.943038,0.949045,0.503333,0.496667,0.496667
230,35,299,307,305,8,16,291,0.875000,0.375000,0.986254,0.983278,0.954397,0.977049,0.980000,0.976667,0.993333
230,47,285,297,293,0,12,285,0.000000,0.916667,1.000000,1.000000,0.996633,0.996587,0.950000,0.986667,0.973333
230,90,297,298,298,0,1,297,0.000000,1.000000,0.993266,0.993266,0.993289,0.993289,0.983333,0.986667,0.986667
231,14,297,301,299,1,5,296,1.000000,0.600000,0.993243,0.993266,0.986711,0.989967,0.983333,0.990000,0.986667
231,57,295,322,310,1,28,294,0.000000,0.535714,0.969388,0.966102,0.931677,0.951613,0.950000,1.000000,0.983333
231,10,308,324,314,0,16,308,0.000000,0.312500,0.954545,0.954545,0.922840,0.952229,0.980000,0.996667,0.996667
231,44,306,323,315,0,17,306,0.000000,0.352941,0.960784,0.960784,0.928793,0.952381,0.980000,1.000000,1.000000
231,37,305,318,306,3,16,302,1.000000,0.187500,0.970199,0.970492,0.930818,0.964052,0.986667,0.986667,0.983333
231,8,298,300,298,0,2,298,0.000000,0.500000,0.996644,0.996644,0.993333,0.996644,0.990000,0.993333,0.990000
231,48,308,312,308,3,7,305,0.333333,0.571429,0.963934,0.957792,0.955128,0.957792,0.983333,0.993333,0.983333
231,81,157,158,157,0,1,157,0.000000,1.000000,0.949045,0.949045,0.949367,0.949045,0.496667,0.500000,0.496667
231,96,302,302,302,1,1,301,0.000000,1.000000,0.986711,0.983444,0.986755,0.983444,0.990000,0.993333,0.990000
231,24,305,313,310,0,8,305,0.000000,0.750000,0.957377,0.957377,0.952077,0.951613,0.973333,0.993333,0.983333
232,17,301,312,304,0,11,301,0.000000,0.545455,0.966777,0.966777,0.951923,0.963816,0.970000,0.990000,0.976667
232,92,296,301,297,1,6,295,1.000000,0.833333,0.993220,0.993243,0.990033,0.993266,0.980000,0.993333,0.983333
232,63,299,319,302,0,20,299,0.000000,0.300000,0.979933,0.979933,0.937304,0.976821,0.976667,0.996667,0.983333
232,40,325,325,325,0,0,325,0.000000,0.000000,0.923077,0.923077,0.923077,0.923077,1.000000,1.000000,1.000000
232,6,298,303,300,1,6,297,1.000000,0.333333,0.993266,0.993289,0.980198,0.990000,0.986667,0.990000,0.990000
232,44,307,319,312,0,12,307,0.000000,0.416667,0.960912,0.960912,0.940439,0.958333,0.983333,1.000000,0.996667
232,28,294,300,300,2,8,292,0.500000,0.625000,0.982877,0.979592,0.973333,0.973333,0.960000,0.973333,0.973333
232,91,293,313,298,0,20,293,0.000000,0.550000,0.986348,0.986348,0.958466,0.979866,0.963333,1.000000,0.973333
232,21,305,320,311,0,15,305,0.000000,0.333333,0.967213,0.967213,0.937500,0.958199,0.983333,1.000000,0.993333
232,3,299,298,299,1,0,298,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.996667,0.993333,0.996667
233,61,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
233,46,300,307,302,0,7,300,0.000000,0.714286,0.980000,0.980000,0.973941,0.980132,0.980000,0.996667,0.986667
233,72,326,328,325,1,3,325,0.000000,0.000000,0.923077,0.920245,0.914634,0.923077,1.000000,1.000000,1.000000
233,69,315,323,317,0,8,315,0.000000,0.375000,0.942857,0.942857,0.928793,0.936909,0.990000,1.000000,0.990000
233,22,298,306,299,0,8,298,0.000000,0.375000,0.993289,0.993289,0.977124,0.989967,0.986667,0.996667,0.986667
233,75,299,302,302,0,3,299,0.000000,0.666667,0.989967,0.989967,0.986755,0.986755,0.986667,0.993333,0.993333
233,30,302,311,303,1,10,301,1.000000,0.500000,0.973422,0.973510,0.958199,0.973597,0.980000,0.993333,0.983333
233,21,305,314,309,0,9,305,0.000000,0.555556,0.960656,0.960656,0.949045,0.961165,0.976667,0.993333,0.990000
233,84,296,302,297,1,7,295,0.000000,0.285714,0.989831,0.986486,0.973510,0.986532,0.973333,0.980000,0.976667
233,98,291,309,293,1,19,290,1.000000,0.842105,0.965517,0.965636,0.957929,0.965870,0.936667,0.986667,0.943333
234,48,308,317,310,1,10,307,1.000000,0.400000,0.960912,0.961039,0.943218,0.958065,0.986667,0.996667,0.990000
234,40,322,325,324,0,3,322,0.000000,0.333333,0.928571,0.928571,0.923077,0.925926,0.996667,1.000000,1.000000
234,73,296,301,296,0,5,296,0.000000,0.600000,0.996622,0.996622,0.990033,0.996622,0.983333,0.993333,0.983333
234,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
234,80,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
234,62,298,300,298,1,3,297,0.000000,0.333333,0.989899,0.986577,0.983333,0.986577,0.980000,0.983333,0.980000
234,51,310,324,312,0,14,310,0.000000,0.142857,0.961290,0.961290,0.925926,0.958333,0.993333,1.000000,0.996667
234,4,299,301,299,1,3,298,0.000000,0.666667,0.993289,0.989967,0.990033,0.989967,0.986667,0.993333,0.986667
234,25,299,300,299,1,2,298,1.000000,0.500000,0.993289,0.993311,0.990000,0.993311,0.990000,0.990000,0.990000
234,8,297,299,299,0,2,297,0.000000,1.000000,0.996633,0.996633,0.996656,0.996656,0.986667,0.993333,0.993333
235,30,301,311,304,0,10,301,0.000000,0.500000,0.973422,0.973422,0.958199,0.973684,0.976667,0.993333,0.986667
235,31,298,299,298,3,4,295,0.333333,1.000000,0.989831,0.983221,0.989967,0.983221,0.976667,0.986667,0.976667
235,64,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
235,48,308,312,310,1,5,307,0.000000,0.400000,0.967427,0.964286,0.958333,0.961290,0.990000,0.996667,0.993333
235,25,300,300,300,2,2,298,1.000000,0.500000,0.989933,0.990000,0.986667,0.990000,0.990000,0.986667,0.990000
235,42,302,302,302,1,1,301,1.000000,0.000000,0.993355,0.993377,0.990066,0.993377,1.000000,0.996667,1.000000
235,97,308,317,312,1,10,307,0.000000,0.600000,0.957655,0.954545,0.946372,0.951923,0.980000,1.000000,0.990000
235,14,303,304,304,0,1,303,0.000000,1.000000,0.983498,0.983498,0.983553,0.983553,0.993333,0.996667,0.996667
235,23,297,300,299,0,3,297,0.000000,0.333333,0.996633,0.996633,0.990000,0.993311,0.986667,0.990000,0.990000
235,89,298,300,299,2,4,296,0.500000,0.500000,0.986486,0.983221,0.980000,0.979933,0.976667,0.980000,0.976667
236,31,300,298,299,5,3,295,0.600000,0.666667,0.989831,0.983333,0.986577,0.986622,0.983333,0.980000,0.983333
236,34,163,163,163,2,2,161,0.000000,0.500000,0.900621,0.889571,0.895706,0.889571,0.483333,0.486667,0.483333
236,32,296,301,299,0,5,296,0.000000,0.600000,0.989865,0.989865,0.983389,0.989967,0.976667,0.986667,0.986667
236,90,297,299,298,0,2,297,0.000000,0.500000,0.993266,0.993266,0.989967,0.993289,0.983333,0.986667,0.986667
236,15,307,315,308,1,9,306,0.000000,0.333333,0.967320,0.964169,0.949206,0.964286,0.986667,0.996667,0.990000
236,67,300,301,300,0,1,300,0.000000,0.000000,0.986667,0.986667,0.983389,0.986667,0.986667,0.986667,0.986667
236,55,307,319,310,0,12,307,0.000000,0.416667,0.957655,0.957655,0.937304,0.958065,0.980000,0.996667,0.990000
236,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
236,59,297,304,303,1,8,296,1.000000,0.750000,0.979730,0.979798,0.973684,0.976898,0.970000,0.986667,0.986667
236,63,297,305,297,2,10,295,1.000000,0.500000,0.983051,0.983165,0.967213,0.983165,0.973333,0.983333,0.973333
237,77,300,307,304,1,8,299,1.000000,0.375000,0.989967,0.990000,0.973941,0.986842,0.990000,0.996667,1.000000
237,60,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
237,16,290,294,292,0,4,290,0.000000,0.500000,0.993103,0.993103,0.986395,0.989726,0.960000,0.966667,0.963333
237,33,301,310,306,2,11,299,1.000000,0.545455,0.976589,0.976744,0.961290,0.973856,0.980000,0.993333,0.993333
237,3,298,300,299,0,2,298,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.993333,1.000000,0.996667
237,49,308,308,307,4,4,304,0.250000,0.750000,0.970395,0.961039,0.967532,0.967427,0.986667,0.993333,0.990000
237,87,298,299,298,6,7,292,0.666667,0.857143,0.962329,0.956376,0.959866,0.956376,0.950000,0.956667,0.950000
237,30,302,311,306,2,11,300,0.000000,0.454545,0.980000,0.973510,0.961415,0.967320,0.980000,0.996667,0.986667
237,50,308,322,314,0,14,308,0.000000,0.500000,0.951299,0.951299,0.931677,0.942675,0.976667,1.000000,0.986667
237,11,297,311,303,0,14,297,0.000000,0.428571,0.979798,0.979798,0.954984,0.973597,0.970000,0.990000,0.983333
238,30,302,316,305,0,14,302,0.000000,0.500000,0.970199,0.970199,0.949367,0.967213,0.976667,1.000000,0.983333
238,50,312,322,315,0,10,312,0.000000,0.500000,0.945513,0.945513,0.931677,0.946032,0.983333,1.000000,0.993333
238,1,297,298,298,1,2,296,1.000000,1.000000,0.993243,0.993266,0.993289,0.993289,0.983333,0.986667,0.986667
238,49,305,314,308,0,9,305,0.000000,0.333333,0.970492,0.970492,0.952229,0.964286,0.986667,0.996667,0.990000
238,41,301,303,301,0,2,301,0.000000,0.500000,0.976744,0.976744,0.973597,0.976744,0.980000,0.983333,0.980000
238,51,313,320,313,1,8,312,0.000000,0.125000,0.958333,0.955272,0.937500,0.958466,0.996667,1.000000,1.000000
238,24,303,307,307,3,7,300,0.666667,0.428571,0.970000,0.966997,0.957655,0.954397,0.976667,0.980000,0.976667
238,40,323,325,323,0,2,323,0.000000,0.000000,0.928793,0.928793,0.923077,0.928793,1.000000,1.000000,1.000000
238,26,300,310,301,1,11,299,1.000000,0.090909,0.986622,0.986667,0.954839,0.986711,0.986667,0.986667,0.990000
238,39,308,317,312,0,9,308,0.000000,0.444444,0.961039,0.961039,0.946372,0.955128,0.986667,1.000000,0.993333
239,46,304,304,305,1,1,303,0.000000,1.000000,0.983498,0.980263,0.983553,0.980328,0.993333,0.996667,0.996667
239,30,298,313,303,1,16,297,0.000000,0.750000,0.969697,0.966443,0.958466,0.963696,0.960000,1.000000,0.973333
239,77,301,308,304,0,7,301,0.000000,0.428571,0.986711,0.986711,0.974026,0.983553,0.990000,1.000000,0.996667
239,71,301,302,301,1,2,300,1.000000,0.000000,0.990000,0.990033,0.983444,0.990033,0.993333,0.990000,0.993333
239,23,300,314,300,0,14,300,0.000000,0.000000,0.996667,0.996667,0.952229,0.996667,0.996667,0.996667,0.996667
239,52,299,300,300,0,1,299,0.000000,1.000000,0.993311,0.993311,0.993333,0.993333,0.990000,0.993333,0.993333
239,58,301,314,305,3,16,298,0.333333,0.437500,0.979866,0.973422,0.952229,0.970492,0.976667,0.996667,0.986667
239,26,298,315,299,0,17,298,0.000000,0.235294,0.993289,0.993289,0.952381,0.993311,0.986667,1.000000,0.990000
239,67,299,307,301,0,8,299,0.000000,0.500000,0.986622,0.986622,0.973941,0.983389,0.983333,0.996667,0.986667
239,84,298,300,298,1,3,297,0.000000,0.666667,0.986532,0.983221,0.983333,0.983221,0.976667,0.983333,0.976667
240,23,298,300,298,0,2,298,0.000000,0.500000,0.996644,0.996644,0.993333,0.996644,0.990000,0.993333,0.990000
240,81,158,159,158,0,1,158,0.000000,0.000000,0.949367,0.949367,0.943396,0.949367,0.500000,0.500000,0.500000
240,5,297,297,298,1,1,296,1.000000,1.000000,0.993243,0.993266,0.993266,0.993289,0.983333,0.983333,0.986667
240,4,300,299,300,2,1,298,0.500000,1.000000,0.993289,0.990000,0.993311,0.990000,0.990000,0.990000,0.990000
240,20,303,311,309,0,8,303,0.000000,0.500000,0.970297,0.970297,0.958199,0.961165,0.980000,0.993333,0.990000
240,89,294,303,300,1,10,293,0.000000,0.600000,0.986348,0.982993,0.973597,0.980000,0.963333,0.983333,0.980000
240,90,298,297,298,1,0,297,1.000000,0.000000,0.993266,0.993289,0.993266,0.993289,0.986667,0.983333,0.986667
240,49,304,311,308,1,8,303,0.000000,0.625000,0.970297,0.967105,0.961415,0.964286,0.980000,0.996667,0.990000
240,88,300,300,300,0,0,300,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
240,14,302,304,303,1,3,301,0.000000,0.666667,0.990033,0.986755,0.986842,0.986799,0.993333,1.000000,0.996667
241,32,297,299,297,0,2,297,0.000000,1.000000,0.989899,0.989899,0.989967,0.989899,0.980000,0.986667,0.980000
241,13,295,297,295,0,2,295,0.000000,1.000000,0.996610,0.996610,0.996633,0.996610,0.980000,0.986667,0.980000
241,12,292,308,299,0,16,292,0.000000,0.500000,0.996575,0.996575,0.970779,0.983278,0.970000,0.996667,0.980000
241,39,301,315,310,1,15,300,0.000000,0.600000,0.970000,0.966777,0.952381,0.954839,0.970000,1.000000,0.986667
